no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
897,10,1.5982906108908943,60,41,supertrend,0,0,0,1,75,200,125,0.1,10,0,5687,1871.699999999968,0.4793388429752066
898,81,0.8208202778944689,22,21,supertrend,0,0,0,1,125,175,125,0.1,10,0,10657,-36.69999999997344,0.5310124800600544
899,26,3.133096451512724,90,36,supertrend,0,0,0,1,50,100,75,0.1,10,0,2823,2508.30000000005,0.3659227771873893
900,99,2.3883342974927637,10,12,supertrend,0,0,0,1,225,150,100,0.1,10,0,3752,1470.100000000065,0.4581556503198294
901,82,0.9575931659280502,16,25,supertrend,0,0,0,1,150,100,50,0.1,10,0,8924,2312.200000000076,0.5251008516360377
902,91,1.3274974486782156,74,50,supertrend,0,0,0,1,75,250,25,0.1,10,0,5360,6930.7000000000835,0.4835820895522388
903,39,3.0494965387130084,33,6,supertrend,0,0,0,1,150,250,50,0.1,10,0,2500,-2053.7000000000044,0.3788
904,23,1.3756064607288314,81,16,supertrend,0,0,0,1,200,25,100,0.1,10,0,8248,958.6000000000331,0.5094568380213385
905,37,1.0826266421960713,94,7,supertrend,0,0,0,1,25,125,25,0.1,10,0,11027,7161.399999999971,0.33680964904325744
906,18,2.0908350337338995,83,34,supertrend,0,0,0,1,150,25,25,0.1,10,0,4688,7899.70000000001,0.5164249146757679
907,59,3.2732824375440686,35,14,supertrend,0,0,0,1,75,100,25,0.1,10,0,2643,4298.500000000039,0.4018161180476731
908,50,3.256696301754849,81,31,supertrend,0,0,0,1,150,100,125,0.1,10,0,2740,-8785.600000000046,0.4864963503649635
909,44,3.38733563818509,74,16,supertrend,0,0,0,1,75,125,75,0.1,10,0,2465,3568.8000000000275,0.38864097363083167
910,61,3.0837266770775598,41,48,supertrend,0,0,0,1,200,175,100,0.1,10,0,2758,-4643.099999999995,0.5166787527193618
911,39,1.045064787518609,13,20,supertrend,0,0,0,1,175,150,75,0.1,10,0,9766,-4883.400000000091,0.5221175506860537
912,91,2.718933438513174,77,4,supertrend,0,0,0,1,150,225,125,0.1,10,0,2750,518.2999999999747,0.3730909090909091
913,15,2.3442116654451395,92,20,supertrend,0,0,0,1,125,150,125,0.1,10,0,4197,4336.300000000009,0.4836788182034787
