no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
494,69,1.6045709260856644,24,13,supertrend,0,0,0,1,250,350,250,0.1,10,0,694,12982.0,0.4956772334293948,-876.0,33 days 23:30:00
495,71,0.6043070331814601,46,32,supertrend,0,0,0,1,450,200,250,0.1,10,0,1083,1490.0,0.5383194829178208,-851.0,44 days 20:15:00
496,27,3.338060697544446,72,49,supertrend,0,0,0,1,250,350,200,0.1,10,0,261,-5279.0,0.41762452107279696,-8861.0,92 days 22:45:00
497,95,3.2320386747865433,84,15,supertrend,0,0,0,1,250,500,100,0.1,10,0,238,2281.0,0.3865546218487395,-152.0,91 days 09:00:00
498,75,3.0314655627463627,88,43,supertrend,0,0,0,1,200,300,200,0.1,10,0,273,4323.0,0.42857142857142855,-3421.0,70 days 07:00:00
499,64,1.5387832004225794,32,38,supertrend,0,0,0,1,500,200,100,0.1,10,0,595,-3391.0,0.5210084033613446,-7503.0,107 days 12:15:00
500,80,3.2670192382771126,88,24,supertrend,0,0,0,1,200,300,150,0.1,10,0,258,1053.0,0.3953488372093023,-3859.0,116 days 20:00:00
501,47,2.3565757210603056,66,46,supertrend,0,0,0,1,250,300,200,0.1,10,0,367,2090.0,0.4822888283378747,-1899.0,38 days 13:00:00
502,36,1.2305015791578398,43,32,supertrend,0,0,0,1,100,350,50,0.1,10,0,757,4379.0,0.36856010568031705,-302.0,68 days 08:45:00
503,58,3.1296961535140295,41,20,supertrend,0,0,0,1,300,500,200,0.1,10,0,266,1347.0,0.42857142857142855,-1782.0,60 days 17:15:00
504,34,3.3188462986927485,63,13,supertrend,0,0,0,1,500,200,200,0.1,10,0,206,6753.0,0.46116504854368934,546.0,108 days 12:30:00
505,79,2.0366686460890264,69,20,supertrend,0,0,0,1,50,300,150,0.1,10,0,513,2306.0,0.2378167641325536,-1225.0,37 days 10:15:00
506,30,3.080723018121171,71,37,supertrend,0,0,0,1,200,250,250,0.1,10,0,285,3390.0,0.4280701754385965,-1324.0,86 days 17:15:00
507,31,0.5374842947431282,38,20,supertrend,0,0,0,1,100,200,50,0.1,10,0,1535,598.0,0.43322475570032576,-5159.0,98 days 17:15:00
508,34,0.6687954974934784,27,16,supertrend,0,0,0,1,100,150,200,0.1,10,0,1546,1788.0,0.4320827943078913,-3769.0,58 days 16:15:00
